  0. -1.92854127  0. -1.92854127
  0.100000001 -1.92854127  0.0052024601 -1.93374373
  0.200000003 -1.92854127  0.0210317597 -1.94957303
  0.300000012 -1.92854131  0.0481634662 -1.97670477
  0.400000006 -1.9285414  0.087743625 -2.01628503
  0.5 -1.92854169  0.141354784 -2.06989648
  0.600000024 -1.92854257  0.210747167 -2.13928974
  0.699999988 -1.92854446  0.29684341 -2.22538787
  0.800000012 -1.92854693  0.397198766 -2.32574569
  0.900000036 -1.92854747  0.502331376 -2.43087885
  1. -1.92854302  0.596168339 -2.52471136
  1.10000002 -1.92856703  0.669596553 -2.59816359
  1.20000005 -1.92852829  0.720451236 -2.64897952
  1.30000007 -1.92855086  0.744054914 -2.67260578
  1.39999998 -1.92855111  0.760495067 -2.68904617
  1.5 -1.92854821  0.791200519 -2.71974873
  1.60000002 -1.9285476  0.848112404 -2.77666001
  1.70000005 -1.92854845  0.937154114 -2.86570256
  1.80000007 -1.92855005  1.06032348 -2.98887352
  1.89999998 -1.92854657  1.21440732 -3.1429539
  2. -1.92854534  1.39174116 -3.32028649
  2.10000014 -1.92855746  1.59083176 -3.51938922
  2.20000005 -1.92855745  1.81889987 -3.74745732
  2.29999995 -1.92857361  2.07661176 -4.00518537
  2.4000001 -1.92857284  2.35487604 -4.28344888
  2.5 -1.92858032  2.63208795 -4.56066826
  2.60000014 -1.92863482  2.90821719 -4.83685202
  2.70000005 -1.92860216  3.22399545 -5.15259761
  2.79999995 -1.9286231  3.58721995 -5.51584305
  2.9000001 -1.92903943  3.93343854 -5.86247797
  3. -1.92903563  4.27330399 -6.20233962
  3.10000014 -1.92925098  4.67255783 -6.60180881
  3.20000005 -1.92781453  5.03336239 -6.96117692
  3.29999995 -1.92780445  5.24462557 -7.17243002
  3.4000001 -1.92758559  5.43049717 -7.35808276
  3.5 -1.92782296  5.49618721 -7.42401017
  3.60000014 -1.9277417  5.47300243 -7.40074413
  3.70000005 -1.92790687  5.44529533 -7.37320221
  3.79999995 -1.92787483  5.52587938 -7.45375422
  3.9000001 -1.92779643  5.72982121 -7.65761764
  4. -1.927913  6.01501179 -7.94292479
  4.0999999 -1.92792973  6.3612709 -8.28920064
  4.20000029 -1.92793978  6.85375547 -8.78169525
  4.30000019 -1.92790371  7.4099884 -9.33789211
  4.4000001 -1.92797831  7.58588886 -9.51386717
  4.5 -1.92796347  7.27498817 -9.20295164
  4.5999999 -1.92796269  6.6646924 -8.59265509
  4.70000029 -1.9283703  6.13122797 -8.05959827
  4.80000019 -1.92834463  5.79553699 -7.72388163
  4.9000001 -1.92894406  5.53760242 -7.46654649
  5. -1.92900981  5.36344242 -7.29245223
  5.0999999 -1.92885848  5.22875738 -7.15761586
  5.20000029 -1.92897871  5.09552813 -7.02450684
  5.30000019 -1.92880685  5.01550245 -6.94430931
  5.4000001 -1.92884897  4.99325514 -6.92210411
  5.5 -1.92888477  5.03669262 -6.96557739
  5.5999999 -1.92888987  5.05268812 -6.981578
  5.70000029 -1.92889706  5.00134659 -6.93024364
  5.80000019 -1.9288131  4.84396315 -6.77277625
  5.9000001 -1.92900023  4.52243471 -6.45143494
  6. -1.92872908  4.18507576 -6.11380484
  6.0999999 -1.92874728  3.9191246 -5.84787189
  6.20000029 -1.92881018  3.73578858 -5.66459876
  6.30000019 -1.92853863  3.58461905 -5.51315767
  6.4000001 -1.9285238  3.43285704 -5.36138084
  6.5 -1.92869443  3.28638887 -5.21508331
  6.5999999 -1.928691  3.19553924 -5.12423023
  6.70000029 -1.92867762  3.18184876 -5.11052638
  6.80000019 -1.92856377  3.20387101 -5.13243478
  6.9000001 -1.9285699  3.2210927 -5.1496626
  7. -1.92856565  3.25161338 -5.18017903
  7.0999999 -1.9284971  3.28946424 -5.21796134
  7.20000029 -1.92844699  3.29631424 -5.22476123
  7.30000019 -1.92849344  3.27497387 -5.20346731
  7.4000001 -1.92865488  3.22620869 -5.15486357
  7.5 -1.92896472  3.12364912 -5.05261384
  7.5999999 -1.92884094  3.00912666 -4.93796761
  7.70000029 -1.92890776  2.88673353 -4.81564129
  7.80000019 -1.92888107  2.75603676 -4.68491783
  7.9000001 -1.92891434  2.61580062 -4.54471496
  8. -1.92889599  2.48363304 -4.41252903
  8.10000038 -1.92891642  2.37673283 -4.30564924
