  0. -35.2612899  0. -35.2612899
  0.100000001 -35.2612809  0.970799148 -36.23208
  0.200000003 -35.2612998  4.2263298 -39.4876296
  0.300000012 -35.2619009  10.867878 -46.1297788
  0.400000006 -35.263492  19.7091827 -54.9726748
  0.5 -35.2637187  20.9610043 -56.224723
  0.600000024 -35.2635499  19.3907623 -54.6543122
  0.699999988 -35.2640427  20.3430023 -55.607045
  0.800000012 -35.2640388  22.5463581 -57.8103969
  0.900000036 -35.2644649  22.9062481 -58.170713
  1. -35.2651245  24.2826195 -59.547744
  1.10000002 -35.2651143  27.6201077 -62.8852219
  1.20000005 -35.2660857  32.6602097 -67.9262953
  1.30000007 -35.2660123  37.0030098 -72.2690221
  1.39999998 -35.2661736  40.4166107 -75.6827843
  1.5 -35.265816  45.9012146 -81.1670306
  1.60000002 -35.2663754  45.2300262 -80.4964016
  1.70000005 -35.2658323  41.9880486 -77.2538808
  1.80000007 -35.2658097  37.0849876 -72.3507973
  1.89999998 -35.2637021  36.6659622 -71.9296643
  2. -35.2639286  37.9091759 -73.1731045
  2.10000014 -35.2637788  38.0543251 -73.3181039
  2.20000005 -35.2641648  34.459713 -69.7238778
  2.29999995 -35.2639918  30.5832024 -65.8471942
  2.4000001 -35.265675  28.4929256 -63.7586006
  2.5 -35.2655053  28.4231892 -63.6886945
  2.60000014 -35.2676176  29.0587311 -64.3263487
  2.70000005 -35.2536798  30.9651299 -66.2188097
  2.79999995 -35.254296  34.5176964 -69.7719924
  2.9000001 -35.2496519  43.4774323 -78.7270841
  3. -35.2440038  54.1586723 -89.4026762
  3.10000014 -35.2448228  51.1765022 -86.421325
  3.20000005 -35.2377696  44.6702919 -79.9080615
  3.29999995 -35.2384311  37.289093 -72.5275241
  3.4000001 -35.2306627  35.3277779 -70.5584406
  3.5 -35.2307464  36.6554794 -71.8862259
  3.60000014 -35.2347386  39.5396385 -74.7743771
  3.70000005 -35.2348774  41.9259262 -77.1608036
  3.79999995 -35.2355356  41.7437553 -76.9792909
  3.9000001 -35.2354783  37.5968971 -72.8323754
  4. -35.2347839  35.5494385 -70.7842224
  4.0999999 -35.2350013  36.4344711 -71.6694725
  4.20000029 -35.2368064  39.2398567 -74.4766632
  4.30000019 -35.2364457  44.3190613 -79.555507
  4.4000001 -35.2365911  38.7614632 -73.9980542
  4.5 -35.2365162  31.5557556 -66.7922718
  4.5999999 -35.2334969  30.3813362 -65.6148332
  4.70000029 -35.2334715  33.9039192 -69.1373907
  4.80000019 -35.2338989  34.5311852 -69.7650841
  4.9000001 -35.2293252  33.278492 -68.5078172
  5. -35.2397354  28.8283386 -64.0680741
  5.0999999 -35.2421122  27.7506351 -62.9927473
  5.20000029 -35.2420871  29.464529 -64.7066161
  5.30000019 -35.2424263  30.8905582 -66.1329846
  5.4000001 -35.242382  28.8793049 -64.1216869
  5.5 -35.2424  27.1945496 -62.4369496
  5.5999999 -35.2432776  26.5710278 -61.8143054
  5.70000029 -35.2430154  27.2958717 -62.5388871
  5.80000019 -35.2442836  28.4357929 -63.6800765
  5.9000001 -35.2449134  28.9709568 -64.2158702
  6. -35.2448617  31.5245628 -66.7694246
  6.0999999 -35.2446086  31.2239418 -66.4685504
  6.20000029 -35.244858  33.0050926 -68.2499506
  6.30000019 -35.2450184  38.2526169 -73.4976353
  6.4000001 -35.2466774  41.7348976 -76.981575
  6.5 -35.2441646  43.9736824 -79.217847
  6.5999999 -35.244289  43.0093765 -78.2536655
  6.70000029 -35.2461318  40.0939789 -75.3401107
  6.80000019 -35.2462685  36.4278183 -71.6740868
  6.9000001 -35.2464587  34.0883598 -69.3348185
  7. -35.2539474  33.9671555 -69.2211029
  7.0999999 -35.2558856  37.4976158 -72.7535014
  7.20000029 -35.2630404  40.5575371 -75.8205775
  7.30000019 -35.2631492  37.696476 -72.9596252
  7.4000001 -35.2533153  30.8041611 -66.0574764
  7.5 -35.2536163  26.2943153 -61.5479316
  7.5999999 -35.2526817  23.668438 -58.9211197
  7.70000029 -35.2525448  23.8611565 -59.1137013
  7.80000019 -35.2526617  25.9201641 -61.1728258
  7.9000001 -35.2538025  27.3083134 -62.5621159
  8. -35.2530216  22.9848137 -58.2378352
  8.10000038 -35.2528448  19.0548592 -54.307704
