  0. -22.5539943  0. -22.5539943
  0.100000001 -22.5539977  0.318039954 -22.8720376
  0.200000003 -22.5540282  1.31514406 -23.8691722
  0.300000012 -22.5542376  3.10488963 -25.6591273
  0.400000006 -22.5547526  5.72217464 -28.2769272
  0.5 -22.5547863  8.69586945 -31.2506557
  0.600000024 -22.5548309  11.4558134 -34.0106443
  0.699999988 -22.5548561  13.9824686 -36.5373247
  0.800000012 -22.5555075  15.6699848 -38.2254923
  0.900000036 -22.5554146  17.6712055 -40.2266201
  1. -22.5553652  19.6687889 -42.2241541
  1.10000002 -22.5561652  22.0184212 -44.5745864
  1.20000005 -22.5566522  23.8704491 -46.4271013
  1.30000007 -22.5567255  23.3815556 -45.9382811
  1.39999998 -22.5568909  20.6956043 -43.2524952
  1.5 -22.5566685  19.0001469 -41.5568154
  1.60000002 -22.5555094  19.459877 -42.0153864
  1.70000005 -22.5562557  21.7498798 -44.3061356
  1.80000007 -22.5565517  24.6408424 -47.1973942
  1.89999998 -22.5565267  25.094677 -47.6512037
  2. -22.5557716  23.3369217 -45.8926933
  2.10000014 -22.5562432  23.0635643 -45.6198075
  2.20000005 -22.5562761  24.8776836 -47.4339597
  2.29999995 -22.5599095  24.4086685 -46.968578
  2.4000001 -22.5449766  26.4754295 -49.0204061
  2.5 -22.5448491  30.823822 -53.3686712
  2.60000014 -22.5463163  35.2593651 -57.8056814
  2.70000005 -22.5468463  41.118969 -63.6658153
  2.79999995 -22.550081  49.0977707 -71.6478517
  2.9000001 -22.5501433  49.6908989 -72.2410422
  3. -22.5502635  44.1807289 -66.7309924
  3.10000014 -22.5571175  40.6384354 -63.1955529
  3.20000005 -22.5566529  39.2511101 -61.8077629
  3.29999995 -22.5565385  40.4208412 -62.9773797
  3.4000001 -22.5551183  40.1777115 -62.7328298
  3.5 -22.5519313  39.7959709 -62.3479022
  3.60000014 -22.55204  41.2047653 -63.7568053
  3.70000005 -22.5530397  43.3702507 -65.9232904
  3.79999995 -22.5527463  43.8071022 -66.3598485
  3.9000001 -22.5432322  38.3269501 -60.8701822
  4. -22.5441898  32.3115349 -54.8557246
  4.0999999 -22.5441049  28.0198021 -50.563907
  4.20000029 -22.544002  25.3319588 -47.8759607
  4.30000019 -22.5408275  23.789381 -46.3302085
  4.4000001 -22.5409076  22.5378819 -45.0787894
  4.5 -22.5414039  21.7421741 -44.283578
  4.5999999 -22.5407276  21.6630173 -44.2037448
  4.70000029 -22.5380149  21.1380081 -43.676023
  4.80000019 -22.5380724  19.9069424 -42.4450147
  4.9000001 -22.5381621  19.0586414 -41.5968035
  5. -22.5379822  18.5639992 -41.1019814
  5.0999999 -22.5380484  18.5319939 -41.0700423
  5.20000029 -22.5380702  19.6563759 -42.1944461
  5.30000019 -22.5386787  19.9586887 -42.4973675
  5.4000001 -22.5387891  18.4238091 -40.9625981
  5.5 -22.5387943  17.7856464 -40.3244407
  5.5999999 -22.5383363  18.6391258 -41.1774621
  5.70000029 -22.5383451  19.5925179 -42.1308629
  5.80000019 -22.538353  19.7907524 -42.3291054
  5.9000001 -22.5388786  19.7129402 -42.2518188
  6. -22.5379387  19.9590111 -42.4969498
  6.0999999 -22.5382914  20.6868496 -43.225141
  6.20000029 -22.538742  22.2418041 -44.7805461
  6.30000019 -22.5387432  23.5596237 -46.0983669
  6.4000001 -22.5404208  23.7866039 -46.3270247
  6.5 -22.5400655  23.367197 -45.9072626
  6.5999999 -22.5400305  23.2483559 -45.7883864
  6.70000029 -22.5393966  25.3686886 -47.9080852
  6.80000019 -22.5405372  30.187746 -52.7282832
  6.9000001 -22.5385075  36.0552444 -58.5937519
  7. -22.5385088  38.0927849 -60.6312937
  7.0999999 -22.5392717  38.6045532 -61.1438249
  7.20000029 -22.5393015  38.1704407 -60.7097422
  7.30000019 -22.5391983  36.6867905 -59.2259887
  7.4000001 -22.5390283  37.2567291 -59.7957575
  7.5 -22.5399419  36.292244 -58.8321859
  7.5999999 -22.5425302  34.3378716 -56.8804018
  7.70000029 -22.5422734  33.5886192 -56.1308926
  7.80000019 -22.5423397  33.2590332 -55.8013729
  7.9000001 -22.5429607  32.2913284 -54.8342892
  8. -22.5415403  30.197443 -52.7389833
  8.10000038 -22.5425966  29.299675 -51.8422715
