  0. -1.43400039  0. -1.43400039
  0.100000001 -1.43400039  0.00297658751 -1.43697698
  0.200000003 -1.43400039  0.011973233 -1.44597363
  0.300000012 -1.4340004  0.0271905474 -1.46119095
  0.400000006 -1.43400042  0.0489608608 -1.48296128
  0.5 -1.43400046  0.0777375326 -1.51173799
  0.600000024 -1.4340005  0.11406035 -1.54806085
  0.699999988 -1.43400068  0.158465728 -1.59246641
  0.800000012 -1.43400094  0.211287051 -1.64528799
  0.900000036 -1.43400136  0.272265494 -1.70626685
  1. -1.43400184  0.339936107 -1.77393795
  1.10000002 -1.43400254  0.41096279 -1.84496533
  1.20000005 -1.43400283  0.479770124 -1.91377296
  1.30000007 -1.43400052  0.538795531 -1.97279605
  1.39999998 -1.4340054  0.581919491 -2.01592489
  1.5 -1.43400099  0.608456969 -2.04245796
  1.60000002 -1.4340045  0.619253516 -2.05325802
  1.70000005 -1.43400628  0.620681405 -2.05468769
  1.80000007 -1.43400464  0.621480405 -2.05548504
  1.89999998 -1.43400357  0.626023173 -2.06002674
  2. -1.43400504  0.636837721 -2.07084276
  2.10000014 -1.4340049  0.656340361 -2.09034526
  2.20000005 -1.43400338  0.684779286 -2.11878267
  2.29999995 -1.43400598  0.720811188 -2.15481717
  2.4000001 -1.43400757  0.763363838 -2.19737141
  2.5 -1.4340038  0.807673156 -2.24167695
  2.60000014 -1.43400109  0.843808651 -2.27780974
  2.70000005 -1.43400775  0.868821263 -2.30282901
  2.79999995 -1.43400737  0.891553819 -2.32556119
  2.9000001 -1.43400632  0.920553446 -2.35455977
  3. -1.43400642  0.960455179 -2.3944616
  3.10000014 -1.43400951  1.01395452 -2.44796403
  3.20000005 -1.43401747  1.0810461 -2.51506358
  3.29999995 -1.43401531  1.1499784 -2.58399371
  3.4000001 -1.43405688  1.20675945 -2.64081633
  3.5 -1.43405783  1.26896179 -2.70301962
  3.60000014 -1.43404827  1.35295796 -2.78700623
  3.70000005 -1.43406711  1.46160603 -2.89567313
  3.79999995 -1.43406593  1.59020543 -3.02427136
  3.9000001 -1.43408292  1.71417034 -3.14825326
  4. -1.43403747  1.8123076 -3.24634506
  4.0999999 -1.43408882  1.894912 -3.32900082
  4.20000029 -1.43409106  2.00268817 -3.43677923
  4.30000019 -1.43409602  2.14271879 -3.57681481
  4.4000001 -1.43409742  2.27433753 -3.70843495
  4.5 -1.43409141  2.32400393 -3.75809534
  4.5999999 -1.43422261  2.22727275 -3.66149536
  4.70000029 -1.43425793  2.03679085 -3.47104877
  4.80000019 -1.43425442  1.84139121 -3.27564563
  4.9000001 -1.43423462  1.68352354 -3.11775816
  5. -1.43422846  1.55460799 -2.98883644
  5.0999999 -1.43423409  1.43943882 -2.87367291
  5.20000029 -1.43423628  1.33568335 -2.76991963
  5.30000019 -1.43423654  1.2444917 -2.67872823
  5.4000001 -1.43422758  1.16135311 -2.59558069
  5.5 -1.43423747  1.08176327 -2.51600074
  5.5999999 -1.43423727  1.01111245 -2.44534972
  5.70000029 -1.43423584  0.953656733 -2.38789257
  5.80000019 -1.43423366  0.907997489 -2.34223115
  5.9000001 -1.43423569  0.871646285 -2.30588198
  6. -1.43423714  0.844788432 -2.27902558
  6.0999999 -1.43423697  0.827300727 -2.2615377
  6.20000029 -1.43423567  0.815235972 -2.24947164
  6.30000019 -1.43423458  0.802139163 -2.23637374
  6.4000001 -1.43423725  0.7841326 -2.21836985
  6.5 -1.4342368  0.763358593 -2.19759539
  6.5999999 -1.43423766  0.743807912 -2.17804557
  6.70000029 -1.43423935  0.728935778 -2.16317513
  6.80000019 -1.43423801  0.719545782 -2.15378379
  6.9000001 -1.43423592  0.711046815 -2.14528273
  7. -1.43423785  0.698220253 -2.13245811
  7.0999999 -1.43423897  0.680961013 -2.11519998
  7.20000029 -1.43423823  0.661840677 -2.09607891
  7.30000019 -1.43423891  0.643314958 -2.07755386
  7.4000001 -1.43423855  0.627753973 -2.06199252
  7.5 -1.4342386  0.616306484 -2.05054509
  7.5999999 -1.4342386  0.608724356 -2.04296295
  7.70000029 -1.43424001  0.605213225 -2.03945324
  7.80000019 -1.4342411  0.608902454 -2.04314356
  7.9000001 -1.43424089  0.623562574 -2.05780347
  8. -1.43424045  0.650436938 -2.08467739
  8.10000038 -1.43424123  0.688316703 -2.12255793
