  0. -26.0389954  0. -26.0389954
  0.100000001 -26.0389951  0.965709746 -27.0047048
  0.200000003 -26.0393569  4.24605894 -30.2854158
  0.300000012 -26.0397012  11.0060129 -37.0457142
  0.400000006 -26.0396941  21.2603149 -47.300009
  0.5 -26.039972  26.5938416 -52.6338135
  0.600000024 -26.040271  31.2281418 -57.2684128
  0.699999988 -26.0432841  32.1684227 -58.2117068
  0.800000012 -26.0458848  25.1080666 -51.1539513
  0.900000036 -26.0461272  22.874342 -48.9204691
  1. -26.0462445  23.4118862 -49.4581307
  1.10000002 -26.046205  25.8283272 -51.8745322
  1.20000005 -26.0475507  27.1430988 -53.1906496
  1.30000007 -26.0545603  22.9067783 -48.9613387
  1.39999998 -26.0522725  23.0378513 -49.0901239
  1.5 -26.0524254  26.1669273 -52.2193527
  1.60000002 -26.0522141  28.6477127 -54.6999268
  1.70000005 -26.0834221  28.7226448 -54.8060669
  1.80000007 -26.0838107  24.0244579 -50.1082686
  1.89999998 -26.0849879  20.8559151 -46.9409029
  2. -26.0846372  23.8133698 -49.898007
  2.10000014 -26.0854642  29.2122135 -55.2976777
  2.20000005 -26.0854171  28.3751698 -54.4605868
  2.29999995 -26.0857064  24.4720516 -50.557758
  2.4000001 -26.0858422  26.5296936 -52.6155358
  2.5 -26.085908  30.4300232 -56.5159312
  2.60000014 -26.0854816  36.26091 -62.3463916
  2.70000005 -26.0873345  41.5147552 -67.6020897
  2.79999995 -26.0865889  29.9392967 -56.0258856
  2.9000001 -26.0865114  23.5590782 -49.6455896
  3. -26.0915468  20.6530437 -46.7445905
  3.10000014 -26.0914107  20.7304497 -46.8218604
  3.20000005 -26.0917814  23.5658817 -49.6576631
  3.29999995 -26.091956  27.7727833 -53.8647393
  3.4000001 -26.0926512  33.4458466 -59.5384977
  3.5 -26.0932878  33.5579071 -59.651195
  3.60000014 -26.0927741  27.939333 -54.0321071
  3.70000005 -26.1008041  22.9911919 -49.091996
  3.79999995 -26.0934145  22.3195896 -48.4130041
  3.9000001 -26.0918306  24.1911716 -50.2830022
  4. -26.0824392  27.0020695 -53.0845086
  4.0999999 -26.0890956  27.5059624 -53.5950579
  4.20000029 -26.0846104  31.1499767 -57.2345871
  4.30000019 -26.0807379  35.6861382 -61.766876
  4.4000001 -26.0806986  36.9898682 -63.0705667
  4.5 -26.0806949  39.9411697 -66.0218646
  4.5999999 -26.0887054  39.1960182 -65.2847236
  4.70000029 -26.0565368  36.4400673 -62.4966041
  4.80000019 -26.0567574  32.5745773 -58.6313348
  4.9000001 -26.0566294  29.738863 -55.7954924
  5. -26.0563343  27.9573498 -54.013684
  5.0999999 -26.0564219  25.9172764 -51.9736983
  5.20000029 -26.0666078  25.6131535 -51.6797613
  5.30000019 -26.0665281  22.7521992 -48.8187273
  5.4000001 -26.0653998  18.5104733 -44.5758731
  5.5 -26.0659782  17.0074501 -43.0734283
  5.5999999 -26.066949  17.813612 -43.880561
  5.70000029 -26.0681747  19.5540447 -45.6222195
  5.80000019 -26.0681681  21.4883823 -47.5565504
  5.9000001 -26.0693511  24.3267136 -50.3960647
  6. -26.0689549  27.9783955 -54.0473504
  6.0999999 -26.0697187  32.473423 -58.5431417
  6.20000029 -26.0698255  31.6665535 -57.736379
  6.30000019 -26.0702904  31.2329311 -57.3032215
  6.4000001 -26.0708541  34.4658356 -60.5366896
  6.5 -26.0705398  41.7120056 -67.7825454
  6.5999999 -26.0709847  40.8286018 -66.8995866
  6.70000029 -26.0711041  37.2879486 -63.3590527
  6.80000019 -26.0712948  35.2174873 -61.2887821
  6.9000001 -26.0715263  31.7240982 -57.7956245
  7. -26.0715455  25.9394169 -52.0109624
  7.0999999 -26.0715447  24.239851 -50.3113957
  7.20000029 -26.0822743  20.9150772 -46.9973515
  7.30000019 -26.0845321  15.2898483 -41.3743804
  7.4000001 -26.0832115  13.2941484 -39.37736
  7.5 -26.0832346  14.3585758 -40.4418104
  7.5999999 -26.0833163  18.6398029 -44.7231192
  7.70000029 -26.0864743  24.7860069 -50.8724813
  7.80000019 -26.0868921  31.4908905 -57.5777826
  7.9000001 -26.0756677  30.2332096 -56.3088773
  8. -26.0776106  32.7321091 -58.8097197
  8.10000038 -26.0778909  37.9636993 -64.0415903
