  0. -11.0633024  0. -11.0633024
  0.100000001 -11.063301  0.253787994 -11.317089
  0.200000003 -11.0633225  1.08027673 -12.1435992
  0.300000012 -11.0638056  2.68445206 -13.7482577
  0.400000006 -11.0639515  5.15288591 -16.2168374
  0.5 -11.0641204  6.60838318 -17.6725035
  0.600000024 -11.0641315  5.88645458 -16.9505861
  0.699999988 -11.064782  5.3887682 -16.4535502
  0.800000012 -11.0620197  4.99697161 -16.0589913
  0.900000036 -11.0619939  4.27912283 -15.3411168
  1. -11.0620048  4.01728153 -15.0792863
  1.10000002 -11.061987  4.24068069 -15.3026677
  1.20000005 -11.0659665  4.13637066 -15.2023371
  1.30000007 -11.0659306  4.17116547 -15.237096
  1.39999998 -11.0659248  4.72811651 -15.7940413
  1.5 -11.0663281  5.69509315 -16.7614213
  1.60000002 -11.0663823  6.64176702 -17.7081493
  1.70000005 -11.0662522  7.40734339 -18.4735956
  1.80000007 -11.066491  7.78684378 -18.8533348
  1.89999998 -11.0667446  7.60266733 -18.669412
  2. -11.0665934  7.68353796 -18.7501314
  2.10000014 -11.0665392  8.60599804 -19.6725372
  2.20000005 -11.0664928  9.80586815 -20.872361
  2.29999995 -11.0661184  10.7192097 -21.785328
  2.4000001 -11.06696  11.1587782 -22.2257382
  2.5 -11.0670409  11.6474247 -22.7144656
  2.60000014 -11.0671489  10.9671164 -22.0342652
  2.70000005 -11.0673783  9.37921715 -20.4465955
  2.79999995 -11.0671496  9.06896305 -20.1361126
  2.9000001 -11.0677787  9.48557949 -20.5533582
  3. -11.0666029  9.4348402 -20.5014431
  3.10000014 -11.0657222  9.55105305 -20.6167752
  3.20000005 -11.0666044  8.51344109 -19.5800455
  3.29999995 -11.066469  7.55909252 -18.6255615
  3.4000001 -11.066462  6.87006474 -17.9365268
  3.5 -11.0665372  5.95325232 -17.0197895
  3.60000014 -11.0663992  5.61765051 -16.6840498
  3.70000005 -11.0665545  5.63766098 -16.7042155
  3.79999995 -11.066593  5.94652557 -17.0131186
  3.9000001 -11.0665257  5.98832035 -17.054846
  4. -11.0666953  5.57495546 -16.6416508
  4.0999999 -11.0666928  5.25299883 -16.3196917
  4.20000029 -11.0667221  4.7101922 -15.7769143
  4.30000019 -11.0667192  3.99313903 -15.0598582
  4.4000001 -11.066719  3.59426141 -14.6609804
  4.5 -11.0667172  3.71683002 -14.7835472
  4.5999999 -11.066903  4.28578234 -15.3526853
  4.70000029 -11.0669424  5.08016968 -16.1471121
  4.80000019 -11.0657556  5.99606609 -17.0618216
  4.9000001 -11.0658237  7.01811457 -18.0839382
  5. -11.0658642  8.49669838 -19.5625625
  5.0999999 -11.0685094  10.3005829 -21.3690923
  5.20000029 -11.0683565  11.0983925 -22.166749
  5.30000019 -11.0683057  11.701479 -22.7697846
  5.4000001 -11.068759  11.6312313 -22.6999903
  5.5 -11.0688625  9.90600109 -20.9748636
  5.5999999 -11.0687796  8.79295254 -19.8617321
  5.70000029 -11.068708  8.76042843 -19.8291364
  5.80000019 -11.0702532  9.39624119 -20.4664944
  5.9000001 -11.0704667  11.2615118 -22.3319785
  6. -11.0707261  14.7910318 -25.861758
  6.0999999 -11.0697479  20.5235291 -31.5932769
  6.20000029 -11.0698944  23.6405792 -34.7104737
  6.30000019 -11.0699354  19.3491631 -30.4190984
  6.4000001 -11.0691889  15.7841349 -26.8533238
  6.5 -11.0686528  14.3841248 -25.4527775
  6.5999999 -11.0692563  13.9671459 -25.0364023
  6.70000029 -11.0709711  14.0323458 -25.1033168
  6.80000019 -11.0706825  12.9764175 -24.0471
  6.9000001 -11.0706443  12.0364227 -23.107067
  7. -11.0705442  12.2142477 -23.2847919
  7.0999999 -11.0705256  12.5903702 -23.6608958
  7.20000029 -11.0704964  12.9178038 -23.9883001
  7.30000019 -11.0700688  13.5622873 -24.6323561
  7.4000001 -11.0700785  13.6034403 -24.6735188
  7.5 -11.070264  12.6962337 -23.7664978
  7.5999999 -11.0702713  11.6454334 -22.7157047
  7.70000029 -11.0702105  11.0860291 -22.1562395
  7.80000019 -11.0704867  10.7032099 -21.7736965
  7.9000001 -11.0704184  10.7430172 -21.8134356
  8. -11.0701035  11.68927 -22.7593735
  8.10000038 -11.0701883  12.4487925 -23.5189807
