  0. -3.4775769  0. -3.4775769
  0.100000001 -3.47757692  0.0174067337 -3.49498366
  0.200000003 -3.47757705  0.0704675987 -3.54804465
  0.300000012 -3.47757743  0.161655307 -3.63923274
  0.400000006 -3.47757874  0.294753879 -3.77233262
  0.5 -3.47758252  0.473508567 -3.95109108
  0.600000024 -3.47758867  0.697166502 -4.17475517
  0.699999988 -3.47758227  0.951303303 -4.42888557
  0.800000012 -3.47759228  1.20943606 -4.68702834
  0.900000036 -3.47759957  1.46176577 -4.93936534
  1. -3.47759897  1.71668899 -5.19428797
  1.10000002 -3.47763111  1.99571526 -5.47334637
  1.20000005 -3.47767544  2.33581686 -5.8134923
  1.30000007 -3.47755955  2.72212911 -6.19968865
  1.39999998 -3.47785987  3.05878448 -6.53664436
  1.5 -3.4777791  3.35870647 -6.83648557
  1.60000002 -3.47790883  3.66712475 -7.14503357
  1.70000005 -3.47776856  3.99825048 -7.47601904
  1.80000007 -3.47762149  4.2415185 -7.71913999
  1.89999998 -3.47763555  4.31147623 -7.78911178
  2. -3.47764047  4.40777349 -7.88541397
  2.10000014 -3.47682553  4.56638432 -8.04320984
  2.20000005 -3.4763579  4.55363703 -8.02999492
  2.29999995 -3.47636168  4.34250927 -7.81887095
  2.4000001 -3.47610423  4.01793337 -7.4940376
  2.5 -3.47648915  3.6153512 -7.09184035
  2.60000014 -3.47636904  3.27309728 -6.74946631
  2.70000005 -3.47635965  3.02478409 -6.50114374
  2.79999995 -3.476361  2.85743999 -6.33380099
  2.9000001 -3.47636076  2.79627275 -6.27263352
  3. -3.47636488  2.83114648 -6.30751136
  3.10000014 -3.47634778  2.93454838 -6.41089616
  3.20000005 -3.47641725  3.09739661 -6.57381386
  3.29999995 -3.47650241  3.33410287 -6.81060528
  3.4000001 -3.47646543  3.55205655 -7.02852198
  3.5 -3.47629262  3.64429045 -7.12058307
  3.60000014 -3.47640306  3.66257644 -7.13897949
  3.70000005 -3.47632311  3.71985531 -7.19617842
  3.79999995 -3.47635057  3.79700994 -7.27336052
  3.9000001 -3.47679918  3.81895018 -7.29574935
  4. -3.47670632  3.75391173 -7.23061805
  4.0999999 -3.47691508  3.5968318 -7.07374688
  4.20000029 -3.47675524  3.4882772 -6.96503244
  4.30000019 -3.47675681  3.50394893 -6.98070574
  4.4000001 -3.47673888  3.638726 -7.11546487
  4.5 -3.47681244  3.88585281 -7.36266525
  4.5999999 -3.4767445  4.23763657 -7.71438106
  4.70000029 -3.47675585  4.62893486 -8.10569071
  4.80000019 -3.4765294  5.02768803 -8.50421743
  4.9000001 -3.47687358  5.38439655 -8.86127013
  5. -3.47692388  5.48646212 -8.963386
  5.0999999 -3.47801547  5.24066401 -8.71867948
  5.20000029 -3.47870119  4.91171694 -8.39041813
  5.30000019 -3.47850473  4.63250065 -8.11100538
  5.4000001 -3.47756079  4.38630915 -7.86386994
  5.5 -3.47755406  4.09232521 -7.56987927
  5.5999999 -3.47758318  3.70312667 -7.18070985
  5.70000029 -3.47757632  3.34007597 -6.81765229
  5.80000019 -3.47720976  3.04001808 -6.51722784
  5.9000001 -3.47720499  2.79426289 -6.27146787
  6. -3.47714338  2.63951516 -6.11665854
  6.0999999 -3.47727038  2.53998828 -6.01725866
  6.20000029 -3.47708411  2.47800875 -5.95509286
  6.30000019 -3.47729581  2.432446 -5.90974181
  6.4000001 -3.47726658  2.43834782 -5.9156144
  6.5 -3.47724794  2.46326303 -5.94051097
  6.5999999 -3.47737772  2.44366384 -5.92104156
  6.70000029 -3.47741313  2.41216421 -5.88957734
  6.80000019 -3.47738181  2.41693521 -5.89431701
  6.9000001 -3.47742745  2.47347713 -5.95090457
  7. -3.47730406  2.58620214 -6.0635062
  7.0999999 -3.47726677  2.69138098 -6.16864775
  7.20000029 -3.47734592  2.8015883 -6.27893421
  7.30000019 -3.47732459  2.99256182 -6.46988641
  7.4000001 -3.47732925  3.24259543 -6.71992468
  7.5 -3.47733685  3.5128994 -6.99023625
  7.5999999 -3.47717769  3.75673437 -7.23391206
  7.70000029 -3.47752653  3.82964635 -7.30717288
  7.80000019 -3.47750255  3.68442917 -7.16193172
  7.9000001 -3.47753806  3.31552052 -6.79305859
  8. -3.47752695  2.96862006 -6.44614702
  8.10000038 -3.477525  2.73709917 -6.21462417
