  0. -6.41313309  0. -6.41313309
  0.100000001 -6.41313309  0.0203168374 -6.43344993
  0.200000003 -6.41313309  0.0820442438 -6.49517733
  0.300000012 -6.41313314  0.187564865 -6.600698
  0.400000006 -6.41313318  0.341013283 -6.75414646
  0.5 -6.41313359  0.548465312 -6.9615989
  0.600000024 -6.41313412  0.818029165 -7.23116328
  0.699999988 -6.41313409  1.15973699 -7.57287108
  0.800000012 -6.41313447  1.58640885 -7.99954333
  0.900000036 -6.41314141  2.11769843 -8.53083984
  1. -6.4131544  2.78013921 -9.19329361
  1.10000002 -6.41320305  3.59117246 -10.0043755
  1.20000005 -6.41320294  4.51758003 -10.930783
  1.30000007 -6.41320203  5.42035341 -11.8335554
  1.39999998 -6.41327125  6.26667595 -12.6799472
  1.5 -6.41328089  7.18652487 -13.5998058
  1.60000002 -6.41366856  8.28698826 -14.7006568
  1.70000005 -6.41295789  9.50355244 -15.9165103
  1.80000007 -6.41306986  10.4333439 -16.8464137
  1.89999998 -6.41301241  11.3528576 -17.76587
  2. -6.41284345  12.5729208 -18.9857643
  2.10000014 -6.41286044  14.0036411 -20.4165016
  2.20000005 -6.41264578  15.7537174 -22.1663632
  2.29999995 -6.41289786  17.3681641 -23.7810619
  2.4000001 -6.41253454  18.8100014 -25.2225359
  2.5 -6.41249711  19.365799 -25.7782961
  2.60000014 -6.41267531  18.9082718 -25.3209471
  2.70000005 -6.41269566  17.6078644 -24.02056
  2.79999995 -6.41257407  16.221138 -22.6337121
  2.9000001 -6.41273636  14.9311113 -21.3438477
  3. -6.41257454  14.1121845 -20.5247591
  3.10000014 -6.4131165  13.7678108 -20.1809273
  3.20000005 -6.41324143  13.9596567 -20.3728981
  3.29999995 -6.41310783  14.1571951 -20.5703029
  3.4000001 -6.41323541  13.5736618 -19.9868972
  3.5 -6.4134514  12.6897335 -19.1031849
  3.60000014 -6.4130489  12.1669645 -18.5800134
  3.70000005 -6.41304  11.9397612 -18.3528012
  3.79999995 -6.413352  11.4197912 -17.8331432
  3.9000001 -6.413384  10.7769852 -17.1903692
  4. -6.41330391  10.3589277 -16.7722316
  4.0999999 -6.41325866  10.0651608 -16.4784194
  4.20000029 -6.41329739  9.88044453 -16.2937419
  4.30000019 -6.41330454  10.0589981 -16.4723026
  4.4000001 -6.41283301  10.6581211 -17.0709541
  4.5 -6.41215318  11.6574326 -18.0695857
  4.5999999 -6.41222217  12.7862215 -19.1984437
  4.70000029 -6.41222588  13.6645155 -20.0767414
  4.80000019 -6.41237652  14.0092468 -20.4216233
  4.9000001 -6.41224519  13.5944691 -20.0067143
  5. -6.41223967  12.7995663 -19.2118059
  5.0999999 -6.41225556  11.8216267 -18.2338822
  5.20000029 -6.41225592  10.9872446 -17.3995005
  5.30000019 -6.41154377  10.4205065 -16.8320502
  5.4000001 -6.41164862  10.0441742 -16.4558228
  5.5 -6.41160054  9.92195129 -16.3335518
  5.5999999 -6.41156413  9.54746532 -15.9590294
  5.70000029 -6.41180147  8.98812294 -15.3999244
  5.80000019 -6.41180162  8.55833149 -14.9701331
  5.9000001 -6.41178301  8.33851337 -14.7502964
  6. -6.41189397  8.31707096 -14.7289649
  6.0999999 -6.41172434  8.41027164 -14.821996
  6.20000029 -6.4117234  8.47529125 -14.8870147
  6.30000019 -6.41158104  8.45267773 -14.8642588
  6.4000001 -6.41160548  8.36646175 -14.7780672
  6.5 -6.41157199  8.28061104 -14.692183
  6.5999999 -6.4115842  8.16685772 -14.5784419
  6.70000029 -6.41161971  8.11942482 -14.5310445
  6.80000019 -6.41162295  8.10537243 -14.5169954
  6.9000001 -6.41223045  7.96742058 -14.379651
  7. -6.41294174  7.84396315 -14.2569049
  7.0999999 -6.41292248  7.8485117 -14.2614342
  7.20000029 -6.41293596  7.95930767 -14.3722436
  7.30000019 -6.41293836  8.20653057 -14.6194689
  7.4000001 -6.41442035  8.37547684 -14.7898972
  7.5 -6.41470473  8.44421387 -14.8589186
  7.5999999 -6.4147131  8.27331352 -14.6880266
  7.70000029 -6.41469544  7.92889309 -14.3435885
  7.80000019 -6.41488479  7.61352968 -14.0284145
  7.9000001 -6.41568227  7.37607431 -13.7917566
  8. -6.41520317  7.31447887 -13.729682
  8.10000038 -6.41488321  7.36437607 -13.7792593
