  0. -7.97969781  0. -7.97969781
  0.100000001 -7.97969774  0.0436047763 -8.02330252
  0.200000003 -7.97969755  0.177852437 -8.15754999
  0.300000012 -7.97969715  0.413667291 -8.39336444
  0.400000006 -7.97969662  0.771494627 -8.75119125
  0.5 -7.97969778  1.28513455 -9.26483234
  0.600000024 -7.97970901  2.00722742 -9.98693643
  0.699999988 -7.97971344  3.01025605 -10.9899695
  0.800000012 -7.97973191  4.34014463 -12.3198765
  0.900000036 -7.9797226  5.78811216 -13.7678348
  1. -7.97968262  6.98886585 -14.9685485
  1.10000002 -7.98062763  7.55204201 -15.5326696
  1.20000005 -7.98490623  7.07344532 -15.0583516
  1.30000007 -7.98547471  6.32416487 -14.3096396
  1.39999998 -7.98546449  5.83448124 -13.8199457
  1.5 -7.98532428  5.73991203 -13.7252363
  1.60000002 -7.98533423  5.99338341 -13.9787176
  1.70000005 -7.98532701  6.55947495 -14.544802
  1.80000007 -7.98549089  7.12209988 -15.1075908
  1.89999998 -7.98576343  7.45743084 -15.4431943
  2. -7.98535258  7.75793028 -15.7432829
  2.10000014 -7.98553288  8.11431122 -16.0998441
  2.20000005 -7.98498461  8.58453083 -16.5695154
  2.29999995 -7.98500177  9.22873878 -17.2137406
  2.4000001 -7.98501414  10.2128201 -18.1978342
  2.5 -7.98497917  11.4561176 -19.4410968
  2.60000014 -7.98499658  12.8760853 -20.8610819
  2.70000005 -7.9850329  14.666379 -22.6514119
  2.79999995 -7.98507483  16.8626842 -24.8477591
  2.9000001 -7.98517419  18.966114 -26.9512882
  3. -7.98452299  20.9654713 -28.9499943
  3.10000014 -7.98453427  23.200819 -31.1853533
  3.20000005 -7.98450315  25.6921806 -33.6766838
  3.29999995 -7.98372824  26.254446 -34.2381743
  3.4000001 -7.98308836  25.754982 -33.7380704
  3.5 -7.98219411  24.0586147 -32.0408088
  3.60000014 -7.98326572  22.4602737 -30.4435395
  3.70000005 -7.98396913  20.3324451 -28.3164143
  3.79999995 -7.98402232  18.4982777 -26.4823
  3.9000001 -7.98388789  16.9679909 -24.9518788
  4. -7.98390729  15.5525084 -23.5364156
  4.0999999 -7.98382715  14.4856539 -22.469481
  4.20000029 -7.98364326  13.3566723 -21.3403155
  4.30000019 -7.98485455  12.3286247 -20.3134793
  4.4000001 -7.98880919  11.5080194 -19.4968286
  4.5 -7.98828232  10.9567518 -18.9450341
  4.5999999 -7.98625947  10.5839043 -18.5701637
  4.70000029 -7.9863299  10.191186 -18.1775159
  4.80000019 -7.986534  9.84047604 -17.82701
  4.9000001 -7.98652997  9.52584743 -17.5123774
  5. -7.98652172  9.18313694 -17.1696587
  5.0999999 -7.98654289  8.90411758 -16.8906605
  5.20000029 -7.98644463  8.88426304 -16.8707077
  5.30000019 -7.98606364  9.02587509 -17.0119387
  5.4000001 -7.98622035  9.21434402 -17.2005644
  5.5 -7.98655026  9.51410103 -17.5006513
  5.5999999 -7.9864935  9.99869728 -17.9851908
  5.70000029 -7.98660631  10.6839046 -18.670511
  5.80000019 -7.98654878  11.3658438 -19.3523925
  5.9000001 -7.98664491  11.7667408 -19.7533857
  6. -7.98661408  12.1832676 -20.1698817
  6.0999999 -7.98654684  12.7859383 -20.7724851
  6.20000029 -7.98657427  13.9643888 -21.9509631
  6.30000019 -7.98623801  15.7243004 -23.7105384
  6.4000001 -7.98650766  17.1624908 -25.1489985
  6.5 -7.98633163  18.0466957 -26.0330273
  6.5999999 -7.98675323  17.0108681 -24.9976213
  6.70000029 -7.98644414  15.3907824 -23.3772265
  6.80000019 -7.99464364  13.5331163 -21.52776
  6.9000001 -7.99500147  12.1785488 -20.1735503
  7. -7.99723041  11.1225166 -19.119747
  7.0999999 -7.99713957  10.2976732 -18.2948128
  7.20000029 -7.9976392  9.72835922 -17.7259984
  7.30000019 -7.9970315  9.53736782 -17.5343993
  7.4000001 -7.99695844  9.50467587 -17.5016343
  7.5 -7.99573077  9.42184544 -17.4175762
  7.5999999 -7.99584201  9.18963718 -17.1854792
  7.70000029 -7.99539131  8.9062252 -16.9016165
  7.80000019 -7.9953909  8.50907993 -16.5044708
  7.9000001 -7.99540743  7.92084217 -15.9162496
  8. -7.99539725  7.31004095 -15.3054382
  8.10000038 -7.99538264  6.93251944 -14.9279021
