  0. -0.830396398  0. -0.830396398
  0.100000001 -0.83039647  0.0076676961 -0.838064167
  0.200000003 -0.830396736  0.0311224665 -0.861519203
  0.300000012 -0.8303973  0.0715844482 -0.901981748
  0.400000006 -0.830399531  0.130717412 -0.961116943
  0.5 -0.830418956  0.209718153 -1.04013711
  0.600000024 -0.830417753  0.297183216 -1.12760097
  0.699999988 -0.830470266  0.340148002 -1.17061827
  0.800000012 -0.830483824  0.340295166 -1.17077899
  0.900000036 -0.830467705  0.360795081 -1.19126279
  1. -0.830469703  0.430865973 -1.26133568
  1.10000002 -0.830521445  0.559403837 -1.38992528
  1.20000005 -0.830492874  0.714286029 -1.5447789
  1.30000007 -0.830793168  0.754074872 -1.58486804
  1.39999998 -0.830748785  0.70988369 -1.54063247
  1.5 -0.830725042  0.712291241 -1.54301628
  1.60000002 -0.830776084  0.796705604 -1.62748169
  1.70000005 -0.830913225  0.93691951 -1.76783274
  1.80000007 -0.830940447  0.953927577 -1.78486802
  1.89999998 -0.830927389  0.773763657 -1.60469105
  2. -0.830896324  0.604936004 -1.43583233
  2.10000014 -0.830878875  0.491735667 -1.32261454
  2.20000005 -0.830878073  0.424971163 -1.25584924
  2.29999995 -0.830878138  0.395308435 -1.22618657
  2.4000001 -0.830877733  0.400327116 -1.23120485
  2.5 -0.830877315  0.441961795 -1.27283911
  2.60000014 -0.830877157  0.526595354 -1.35747251
  2.70000005 -0.83088012  0.667050242 -1.49793036
  2.79999995 -0.830903635  0.883984029 -1.71488766
  2.9000001 -0.830854628  1.1940006 -2.02485523
  3. -0.831217079  1.59614837 -2.42736545
  3.10000014 -0.829659328  2.00102115 -2.83068047
  3.20000005 -0.831291973  1.9777993 -2.80909127
  3.29999995 -0.831639979  1.65236259 -2.48400256
  3.4000001 -0.831520676  1.28277767 -2.11429834
  3.5 -0.831470829  1.03291786 -1.86438869
  3.60000014 -0.831485916  0.900282979 -1.73176889
  3.70000005 -0.831383704  0.82860136 -1.65998506
  3.79999995 -0.831387348  0.763441384 -1.59482873
  3.9000001 -0.831369911  0.73066324 -1.56203315
  4. -0.831374518  0.748847425 -1.58022194
  4.0999999 -0.831379832  0.812034607 -1.64341444
  4.20000029 -0.831409374  0.892797887 -1.72420726
  4.30000019 -0.831426884  0.94589591 -1.77732279
  4.4000001 -0.831487715  0.906790495 -1.73827821
  4.5 -0.831459218  0.813748717 -1.64520794
  4.5999999 -0.831434859  0.751348734 -1.58278359
  4.70000029 -0.83143137  0.732791662 -1.56422303
  4.80000019 -0.831432492  0.76041162 -1.59184411
  4.9000001 -0.83144041  0.842607319 -1.67404773
  5. -0.83153736  0.987712979 -1.81925034
  5.0999999 -0.830792101  1.15039539 -1.98118749
  5.20000029 -0.831024541  1.24038374 -2.07140829
  5.30000019 -0.830929332  1.33996987 -2.17089921
  5.4000001 -0.830935452  1.47205567 -2.30299113
  5.5 -0.831742682  1.5512532 -2.38299588
  5.5999999 -0.831629616  1.50763881 -2.33926843
  5.70000029 -0.831678473  1.24711156 -2.07879003
  5.80000019 -0.831627938  1.03347445 -1.86510238
  5.9000001 -0.831632728  0.858299792 -1.68993252
  6. -0.831643317  0.706799388 -1.53844271
  6.0999999 -0.831636945  0.58880794 -1.42044489
  6.20000029 -0.831634596  0.506475627 -1.33811022
  6.30000019 -0.831634212  0.456810534 -1.28844475
  6.4000001 -0.831635388  0.436654717 -1.2682901
  6.5 -0.831641403  0.442659587 -1.27430099
  6.5999999 -0.831655358  0.465864897 -1.29752026
  6.70000029 -0.831602776  0.476596057 -1.30819883
  6.80000019 -0.83166214  0.451907456 -1.2835696
  6.9000001 -0.831653585  0.426505178 -1.25815876
  7. -0.831658115  0.421486199 -1.25314431
  7.0999999 -0.83162558  0.424277693 -1.25590327
  7.20000029 -0.831665676  0.416983157 -1.24864883
  7.30000019 -0.831658803  0.41972366 -1.25138246
  7.4000001 -0.831658089  0.451146841 -1.28280493
  7.5 -0.831677238  0.514248431 -1.34592567
  7.5999999 -0.831623871  0.59283793 -1.4244618
  7.70000029 -0.831628486  0.64629072 -1.47791921
  7.80000019 -0.831610981  0.708394945 -1.54000593
  7.9000001 -0.831648182  0.831003785 -1.66265197
  8. -0.831584039  1.01349998 -1.84508401
  8.10000038 -0.831762812  1.17216921 -2.00393202
