  -0.46964  -0.69638   0.07746   0.08604   0.10000  1
  -0.52300   1.22576   0.00000  -0.02540   0.10000  2
  -0.16260   0.23361  -0.04941  -0.02512   0.10000  3
  -0.96139  -1.54160  -0.00619   0.02345   0.10000  4
  -0.37059   0.02008   0.16305   0.09056   0.10000  5
  -0.25214   0.33379   0.09097  -0.07860   0.10000  6
  -0.13208  -0.04362   0.02530   0.10859   0.10000  7
  -0.02015  -0.54632   0.06737   0.08854   0.10000  8
  -0.80659  -0.28141   0.06012   0.06531   0.10000  9
  -1.03709  -0.12223   0.10420   0.01910   0.10000 10
   0.22879  -0.49698  -0.10842   0.02040   0.10000 11
  -0.20637   0.18659   0.05242   0.04204   0.10000 12
  -1.06022   1.02688   0.08833  -0.05332   0.10000 13
  -0.23203   0.67900  -0.00775  -0.10034   0.10000 14
  -0.39139   0.78108   0.08616  -0.11948   0.10000 15
   0.76100   0.51260  -0.11321  -0.06452   0.10000 16
   0.03902  -0.01033  -0.10940   0.03825   0.10000 17
   1.09231   0.20813  -0.12365  -0.04418   0.10000 18
  -0.80016   0.52998   0.03400   0.03879   0.10000 19
   0.11175  -0.70216   0.00138   0.12110   0.10000 20
  -0.07368  -0.40995   0.07612   0.01750   0.10000 21
   1.21230  -0.48530  -0.08300   0.04053   0.10000 22
   0.25558   0.50036  -0.00881  -0.02626   0.10000 23
   0.70383  -0.99518  -0.03211   0.10471   0.10000 24
  -0.21751   0.64894  -0.02542  -0.05466   0.10000 25
   0.43096   0.61890  -0.13499  -0.11757   0.10000 26
  -1.45096  -1.35265   0.02610   0.00368   0.10000 27
   0.99988  -0.19227  -0.06435   0.03314   0.10000 28
   0.87754   0.10375  -0.03703   0.00099   0.10000 29
  -1.79131   0.64317   0.03975  -0.00131   0.10000 30
   0.22356   0.75668  -0.04132  -0.15582   0.10000 31
   0.77172  -0.74961  -0.06091   0.02624   0.10000 32
  -0.80585   1.46572   0.07207  -0.09672   0.10000 33
   0.39328  -0.17486  -0.09473   0.01273   0.10000 34
   0.15697  -0.79715  -0.03919   0.19679   0.10000 35
   0.37202   0.42248  -0.10773   0.05153   0.10000 36
  -0.53578   1.35971  -0.01136  -0.12994   0.10000 37
  -0.82404   0.54951   0.06718   0.00258   0.10000 38
  -0.96860   0.60311   0.17961  -0.03143   0.10000 39
  -0.00385   1.20360  -0.05262  -0.10792   0.10000 40
  -0.45792  -0.68340   0.15751   0.17408   0.20000  1
  -0.52308   1.22196  -0.00212  -0.05054   0.20000  2
  -0.16967   0.22989  -0.08953  -0.04891   0.20000  3
  -0.96233  -1.53809  -0.01269   0.04679   0.20000  4
  -0.34578   0.03396   0.33556   0.18900   0.20000  5
  -0.23850   0.32168   0.18160  -0.16567   0.20000  6
  -0.12833  -0.02704   0.04932   0.22512   0.20000  7
  -0.00992  -0.53305   0.13811   0.17668   0.20000  8
  -0.79755  -0.27156   0.12085   0.13204   0.20000  9
  -1.02138  -0.11934   0.21077   0.03871   0.20000 10
   0.21229  -0.49399  -0.22311   0.03902   0.20000 11
  -0.19868   0.19277   0.10023   0.08044   0.20000 12
  -1.04687   1.01886   0.17932  -0.10723   0.20000 13
  -0.23319   0.66398  -0.01531  -0.19983   0.20000 14
  -0.37834   0.76289   0.17563  -0.24608   0.20000 15
   0.74391   0.50288  -0.22930  -0.13001   0.20000 16
   0.02240  -0.00434  -0.22436   0.08349   0.20000 17
   1.07365   0.20143  -0.25027  -0.09011   0.20000 18
  -0.79497   0.53572   0.07049   0.07535   0.20000 19
   0.11191  -0.68369   0.00129   0.25039   0.20000 20
  -0.06210  -0.40743   0.15673   0.03216   0.20000 21
   1.19981  -0.47919  -0.16711   0.08165   0.20000 22
   0.25425   0.49645  -0.01797  -0.05161   0.20000 23
   0.69901  -0.97938  -0.06439   0.21200   0.20000 24
  -0.22125   0.64055  -0.04876  -0.11451   0.20000 25
   0.41040   0.60111  -0.27839  -0.23918   0.20000 26
  -1.44704  -1.35210   0.05233   0.00723   0.20000 27
   0.99018  -0.18725  -0.12993   0.06761   0.20000 28
   0.87198   0.10390  -0.07408   0.00195   0.20000 29
  -1.78535   0.64297   0.07933  -0.00265   0.20000 30
   0.21738   0.73301  -0.08197  -0.31973   0.20000 31
   0.76254  -0.74568  -0.12295   0.05242   0.20000 32
  -0.79498   1.45109   0.14587  -0.19669   0.20000 33
   0.37892  -0.17295  -0.19340   0.02539   0.20000 34
   0.15103  -0.76735  -0.07992   0.40110   0.20000 35
   0.35568   0.43031  -0.22023   0.10563   0.20000 36
  -0.53745   1.34017  -0.02196  -0.26101   0.20000 37
  -0.81400   0.55002   0.13348   0.00847   0.20000 38
  -0.94141   0.59833   0.36581  -0.06484   0.20000 39
  -0.01179   1.18733  -0.10648  -0.21811   0.20000 40
  -0.43795  -0.66142   0.24312   0.26644   0.30000  1
  -0.52358   1.21562  -0.00893  -0.07692   0.30000  2
  -0.17967   0.22391  -0.10414  -0.07031   0.30000  3
  -0.96395  -1.53225  -0.01983   0.06991   0.30000  4
  -0.30284   0.05847   0.52723   0.30520   0.30000  5
  -0.21595   0.30011   0.26820  -0.26904   0.30000  6
  -0.12238   0.00194   0.06818   0.35790   0.30000  7
   0.00770  -0.51106   0.21564   0.26239   0.30000  8
  -0.78238  -0.25490   0.18299   0.20184   0.30000  9
  -0.99477  -0.11445   0.32245   0.05946   0.30000 10
   0.18375  -0.48928  -0.34997   0.05457   0.30000 11
  -0.18668   0.20230   0.13755   0.10705   0.30000 12
  -1.02417   1.00540   0.27589  -0.16230   0.30000 13
  -0.23506   0.63908  -0.02161  -0.29785   0.30000 14
  -0.35604   0.73137   0.27177  -0.38771   0.30000 15
   0.71494   0.48653  -0.35136  -0.19741   0.30000 16
  -0.00619   0.00697  -0.34933   0.14747   0.30000 17
   1.04205   0.18998  -0.38305  -0.13972   0.30000 18
  -0.78586   0.54489   0.11333   0.10679   0.30000 19
   0.11187  -0.65145  -0.00334   0.39880   0.30000 20
  -0.04201  -0.40374   0.24708   0.04003   0.30000 21
   1.17880  -0.46893  -0.25358   0.12400   0.30000 22
   0.25188   0.49012  -0.03076  -0.07436   0.30000 23
   0.69094  -0.95261  -0.09704   0.32468   0.30000 24
  -0.22711   0.62569  -0.06729  -0.18483   0.30000 25
   0.37467   0.57082  -0.43993  -0.36783   0.30000 26
  -1.44048  -1.35121   0.07884   0.01051   0.30000 27
   0.97380  -0.17865  -0.19824   0.10494   0.30000 28
   0.86271   0.10413  -0.11136   0.00262   0.30000 29
  -1.77545   0.64264   0.11863  -0.00406   0.30000 30
   0.20722   0.69215  -0.12072  -0.50137   0.30000 31
   0.74705  -0.73913  -0.18718   0.07855   0.30000 32
  -0.77656   1.42615   0.22320  -0.30366   0.30000 33
   0.35432  -0.16979  -0.30043   0.03782   0.30000 34
   0.14088  -0.71641  -0.12367   0.62115   0.30000 35
   0.32767   0.44370  -0.34164   0.16233   0.30000 36
  -0.54011   1.30748  -0.03070  -0.39274   0.30000 37
  -0.79736   0.55141   0.19948   0.02025   0.30000 38
  -0.89505   0.59004   0.56325  -0.10144   0.30000 39
  -0.02522   1.15981  -0.16274  -0.33318   0.30000 40
  -0.40899  -0.62986   0.33813   0.36623   0.40000  1
  -0.52513   1.20633  -0.02352  -0.11131   0.40000  2
  -0.18871   0.21579  -0.06427  -0.09337   0.40000  3
  -0.96633  -1.52411  -0.02794   0.09275   0.40000  4
  -0.23954   0.09599   0.74116   0.45062   0.40000  5
  -0.18536   0.26728   0.33981  -0.38945   0.40000  6
  -0.11525   0.04536   0.06967   0.51522   0.40000  7
   0.03348  -0.48088   0.30038   0.33836   0.40000  8
  -0.76087  -0.23102   0.24787   0.27681   0.40000  9
  -0.95660  -0.10739   0.44283   0.08219   0.40000 10
   0.14187  -0.48309  -0.48797   0.07061   0.40000 11
  -0.17159   0.21322   0.16310   0.10451   0.40000 12
  -0.99139   0.98635   0.38147  -0.21906   0.40000 13
  -0.23735   0.60444  -0.02267  -0.39523   0.40000 14
  -0.32369   0.68455   0.37666  -0.55349   0.40000 15
   0.67331   0.46331  -0.48315  -0.26753   0.40000 16
  -0.04775   0.02659  -0.48156   0.25597   0.40000 17
   0.99672   0.17330  -0.52536  -0.19513   0.40000 18
  -0.77177   0.55672   0.17324   0.12725   0.40000 19
   0.11084  -0.60276  -0.02050   0.58236   0.40000 20
  -0.01214  -0.39987   0.35331   0.03422   0.40000 21
   1.14897  -0.45433  -0.34390   0.16833   0.40000 22
   0.24752   0.48175  -0.06256  -0.09232   0.40000 23
   0.67958  -0.91416  -0.13044   0.44585   0.40000 24
  -0.23439   0.60304  -0.07615  -0.27135   0.40000 25
   0.32148   0.52744  -0.62871  -0.49800   0.40000 26
  -1.43125  -1.35001   0.10580   0.01341   0.40000 27
   0.95037  -0.16611  -0.27140   0.14702   0.40000 28
   0.84968   0.10438  -0.14961   0.00198   0.40000 29
  -1.76164   0.64216   0.15755  -0.00558   0.40000 30
   0.19338   0.63174  -0.15507  -0.71266   0.40000 31
   0.72500  -0.72996  -0.25438   0.10492   0.40000 32
  -0.75016   1.38997   0.30598  -0.42239   0.40000 33
   0.31839  -0.16541  -0.42104   0.04956   0.40000 34
   0.12614  -0.64229  -0.17228   0.86610   0.40000 35
   0.28700   0.46251  -0.47344   0.20936   0.40000 36
  -0.54348   1.26176  -0.03606  -0.51988   0.40000 37
  -0.77391   0.55426   0.27200   0.03740   0.40000 38
  -0.82855   0.57802   0.76543  -0.13795   0.40000 39
  -0.04445   1.12042  -0.22242  -0.45638   0.40000 40
  -0.36983  -0.58777   0.44803   0.47826   0.50000  1
  -0.52863   1.19255  -0.04817  -0.17013   0.50000  2
  -0.18922   0.20499   0.07490  -0.12140   0.50000  3
  -0.96959  -1.51371  -0.03739   0.11527   0.50000  4
  -0.15551   0.14919   0.91949   0.60866   0.50000  5
  -0.14890   0.22238   0.38528  -0.50238   0.50000  6
  -0.10982   0.10607   0.03133   0.70455   0.50000  7
   0.06723  -0.44432   0.36531   0.38677   0.50000  8
  -0.73263  -0.19927   0.31802   0.35978   0.50000  9
  -0.90575  -0.09790   0.57705   0.10838   0.50000 10
   0.08727  -0.47411  -0.58671   0.12175   0.50000 11
  -0.15378   0.22140   0.19860   0.04945   0.50000 12
  -0.94744   0.96151   0.50031  -0.27804   0.50000 13
  -0.23902   0.55987  -0.00578  -0.49813   0.50000 14
  -0.28059   0.61960   0.48430  -0.75071   0.50000 15
   0.61782   0.43291  -0.62991  -0.34125   0.50000 16
  -0.10163   0.06140  -0.58325   0.46198   0.50000 17
   0.93658   0.15070  -0.67958  -0.25802   0.50000 18
  -0.74961   0.56951   0.28163   0.12296   0.50000 19
   0.10673  -0.53331  -0.06910   0.81436   0.50000 20
   0.02918  -0.39772   0.47339   0.00424   0.50000 21
   1.10983  -0.43516  -0.44008   0.21559   0.50000 22
   0.23709   0.47150  -0.16459  -0.11738   0.50000 23
   0.66480  -0.86304  -0.16555   0.57878   0.50000 24
  -0.24159   0.57058  -0.06180  -0.38364   0.50000 25
   0.24835   0.47248  -0.83263  -0.58882   0.50000 26
  -1.41930  -1.34855   0.13347   0.01580   0.50000 27
   0.91925  -0.14901  -0.35288   0.19637   0.50000 28
   0.83267   0.10439  -0.19176  -0.00306   0.50000 29
  -1.74395   0.64152   0.19609  -0.00725   0.50000 30
   0.17641   0.54843  -0.18448  -0.95711   0.50000 31
   0.69608  -0.71810  -0.32457   0.13273   0.50000 32
  -0.71512   1.34107   0.39620  -0.55933   0.50000 33
   0.26948  -0.15995  -0.56054   0.05880   0.50000 34
   0.10610  -0.54223  -0.23090   1.13774   0.50000 35
   0.23261   0.48352  -0.61707   0.19212   0.50000 36
  -0.54717   1.20411  -0.03710  -0.62859   0.50000 37
  -0.74199   0.55878   0.37429   0.05110   0.50000 38
  -0.74312   0.56299   0.93219  -0.15791   0.50000 39
  -0.06984   1.06812  -0.28605  -0.59231   0.50000 40
  -0.31862  -0.53353   0.58091   0.61097   0.60000  1
  -0.53503   1.17087  -0.08089  -0.27106   0.60000  2
  -0.16991   0.19312   0.32018  -0.10030   0.60000  3
  -0.97387  -1.50107  -0.04860   0.13747   0.60000  4
  -0.06386   0.21434   0.86714   0.67367   0.60000  5
  -0.10888   0.17094   0.40839  -0.48289   0.60000  6
  -0.10930   0.18625  -0.01185   0.88315   0.60000  7
   0.10296  -0.40393   0.32666   0.42999   0.60000  8
  -0.69693  -0.15868   0.39838   0.45422   0.60000  9
  -0.84047  -0.08549   0.73280   0.14118   0.60000 10
   0.03067  -0.45424  -0.51246   0.30216   0.60000 11
  -0.13022   0.22231   0.27914  -0.02373   0.60000 12
  -0.89070   0.93065   0.63819  -0.33979   0.60000 13
  -0.23683   0.50398   0.06217  -0.62689   0.60000 14
  -0.22758   0.53358   0.57005  -0.97236   0.60000 15
   0.54653   0.39488  -0.80110  -0.42039   0.60000 16
  -0.15887   0.12298  -0.52116   0.77608   0.60000 17
   0.86057   0.12151  -0.84023  -0.32601   0.60000 18
  -0.71292   0.58019   0.46296   0.08596   0.60000 19
   0.09560  -0.43932  -0.15497   1.06011   0.60000 20
   0.08094  -0.39894   0.54043  -0.01259   0.60000 21
   1.06066  -0.41107  -0.54505   0.26699   0.60000 22
   0.21001   0.45601  -0.39872  -0.21018   0.60000 23
   0.64631  -0.79797  -0.20545   0.72460   0.60000 24
  -0.24479   0.52468   0.01175  -0.54559   0.60000 25
   0.15589   0.41212  -1.01249  -0.61546   0.60000 26
  -1.40453  -1.34687   0.16215   0.01760   0.60000 27
   0.87932  -0.12648  -0.44879   0.25613   0.60000 28
   0.81083   0.10334  -0.24986  -0.02166   0.60000 29
  -1.72243   0.64070   0.23429  -0.00917   0.60000 30
   0.15510   0.44180  -0.26206  -1.15374   0.60000 31
   0.66005  -0.70322  -0.39578   0.16679   0.60000 32
  -0.67062   1.27721   0.49520  -0.72325   0.60000 33
   0.20563  -0.15390  -0.71877   0.06017   0.60000 34
   0.07992  -0.41624  -0.28404   1.35769   0.60000 35
   0.16303   0.49528  -0.77545   0.00879   0.60000 36
  -0.55080   1.13712  -0.03525  -0.70613   0.60000 37
  -0.69716   0.56390   0.53149   0.04770   0.60000 38
  -0.64444   0.54737   1.03407  -0.15225   0.60000 39
  -0.10178   1.00131  -0.35339  -0.74796   0.60000 40
  -0.25252  -0.46436   0.74770   0.78063   0.70000  1
  -0.54480   1.13694  -0.11296  -0.41420   0.70000  2
  -0.12663   0.18987   0.52816   0.06575   0.70000  3
  -0.97938  -1.48623  -0.06202   0.15941   0.70000  4
   0.01347   0.28274   0.67537   0.69913   0.70000  5
  -0.06935   0.13553   0.37908  -0.19574   0.70000  6
  -0.10876   0.27714   0.03988   0.91400   0.70000  7
   0.12885  -0.35447   0.18062   0.57920   0.70000  8
  -0.65230  -0.10795   0.49873   0.56291   0.70000  9
  -0.75813  -0.06919   0.92037   0.18855   0.70000 10
  -0.01189  -0.41034  -0.33799   0.58278   0.70000 11
  -0.09827   0.22122   0.35317   0.03508   0.70000 12
  -0.81888   0.89346   0.80385  -0.40434   0.70000 13
  -0.22323   0.43245   0.23038  -0.81609   0.70000 14
  -0.16699   0.42443   0.64837  -1.21782   0.70000 15
   0.45615   0.34850  -1.01629  -0.50963   0.70000 16
  -0.19784   0.21363  -0.22892   1.01344   0.70000 17
   0.76920   0.08578  -0.98084  -0.38573   0.70000 18
  -0.65550   0.58608   0.69079   0.02959   0.70000 19
   0.07751  -0.32423  -0.19481   1.22672   0.70000 20
   0.13103  -0.39225   0.43701   0.18672   0.70000 21
   1.00038  -0.38158  -0.66325   0.32390   0.70000 22
   0.15418   0.42549  -0.73104  -0.41844   0.70000 23
   0.62325  -0.71801  -0.25924   0.87266   0.70000 24
  -0.23592   0.45885   0.18431  -0.78418   0.70000 25
   0.04537   0.34706  -1.20812  -0.70562   0.70000 26
  -1.38682  -1.34505   0.19229   0.01869   0.70000 27
   0.82865  -0.09736  -0.57022   0.32848   0.70000 28
   0.78104   0.09892  -0.35771  -0.07420   0.70000 29
  -1.69710   0.63967   0.27226  -0.01143   0.70000 30
   0.11733   0.32212  -0.53171  -1.22419   0.70000 31
   0.61709  -0.68394  -0.46172   0.22584   0.70000 32
  -0.61591   1.19517   0.59831  -0.92413   0.70000 33
   0.12568  -0.14837  -0.87738   0.04928   0.70000 34
   0.05278  -0.27698  -0.24748   1.41377   0.70000 35
   0.07694   0.47986  -0.95474  -0.33657   0.70000 36
  -0.55410   1.06354  -0.02922  -0.76458   0.70000 37
  -0.63421   0.56764   0.73337   0.02370   0.70000 38
  -0.53629   0.53216   1.13555  -0.15813   0.70000 39
  -0.14062   0.91748  -0.42390  -0.93520   0.70000 40
  -0.16758  -0.37506   0.95881   1.02204   0.80000  1
  -0.55653   1.08641  -0.11006  -0.60771   0.80000  2
  -0.06722   0.21063   0.63911   0.35527   0.80000  3
  -0.98637  -1.46920  -0.07825   0.18119   0.80000  4
   0.06622   0.34995   0.33271   0.59334   0.80000  5
  -0.03285   0.13440   0.34582   0.17935   0.80000  6
  -0.10021   0.36434   0.12081   0.76922   0.80000  7
   0.13809  -0.28535   0.00040   0.81207   0.80000  8
  -0.59571  -0.04569   0.64463   0.68351   0.80000  9
  -0.65498  -0.04667   1.15064   0.26998   0.80000 10
  -0.03805  -0.33662  -0.19234   0.89901   0.80000 11
  -0.06075   0.23460   0.38304   0.23872   0.80000 12
  -0.72859   0.84975   1.00986  -0.46974   0.80000 13
  -0.18579   0.33907   0.54363  -1.04215   0.80000 14
  -0.09570   0.29037   0.77377  -1.42146   0.80000 15
   0.34046   0.29242  -1.31713  -0.61424   0.80000 16
  -0.20095   0.32237   0.18154   1.12582   0.80000 17
   0.66556   0.04502  -1.08922  -0.42602   0.80000 18
  -0.57378   0.58562   0.94852  -0.04169   0.80000 19
   0.05704  -0.19387  -0.22382   1.39210   0.80000 20
   0.16631  -0.35786   0.26519   0.50667   0.80000 21
   0.92734  -0.34606  -0.80159   0.38782   0.80000 22
   0.06061   0.36901  -1.15442  -0.72410   0.80000 23
   0.59356  -0.62432  -0.33957   0.99577   0.80000 24
  -0.20338   0.36584   0.49403  -1.07421   0.80000 25
  -0.08513   0.27101  -1.36084  -0.78176   0.80000 26
  -1.36600  -1.34316   0.22449   0.01901   0.80000 27
   0.76382  -0.06054  -0.73553   0.40751   0.80000 28
   0.73685   0.08700  -0.53630  -0.17019   0.80000 29
  -1.66798   0.63839   0.31010  -0.01420   0.80000 30
   0.04340   0.20185  -0.95008  -1.14615   0.80000 31
   0.56816  -0.65587  -0.51493   0.34876   0.80000 32
  -0.55196   1.09124   0.66946  -1.15770   0.80000 33
   0.03210  -0.14284  -0.97197   0.08526   0.80000 34
   0.03029  -0.13194  -0.21333   1.50065   0.80000 35
  -0.02955   0.42356  -1.17331  -0.81288   0.80000 36
  -0.55598   0.98379  -0.00230  -0.83572   0.80000 37
  -0.54945   0.56780   0.96701  -0.02564   0.80000 38
  -0.41523   0.51352   1.29875  -0.23091   0.80000 39
  -0.18666   0.81249  -0.49732  -1.17660   0.80000 40
  -0.06032  -0.25506   1.17291   1.41054   0.90000  1
  -0.56380   1.01265  -0.02127  -0.87999   0.90000  2
  -0.00893   0.25350   0.46252   0.42631   0.90000  3
  -0.99515  -1.44998  -0.09801   0.20307   0.90000  4
   0.07458   0.39136  -0.16520   0.20007   0.90000  5
  -0.00500   0.16937   0.16997   0.47866   0.90000  6
  -0.08829   0.41774   0.09297   0.26451   0.90000  7
   0.12778  -0.19053  -0.21520   1.09386   0.90000  8
  -0.51961   0.02886   0.90530   0.80825   0.90000  9
  -0.52604  -0.01285   1.44220   0.42182   0.90000 10
  -0.05136  -0.22806  -0.07435   1.29127   0.90000 11
  -0.02847   0.26197   0.22436   0.24582   0.90000 12
  -0.61526   0.79958   1.26333  -0.53380   0.90000 13
  -0.11328   0.23118   0.88067  -1.08542   0.90000 14
  -0.01876   0.15260   0.71745  -1.29379   0.90000 15
   0.18714   0.22544  -1.78694  -0.72495   0.90000 16
  -0.16368   0.42238   0.51600   0.80828   0.90000 17
   0.55092   0.00150  -1.21147  -0.43742   0.90000 18
  -0.46466   0.57680   1.24033  -0.14270   0.90000 19
