  0. -32.1025304  0. -32.1025304
  0.100000001 -32.1027013  0.926323771 -33.0290251
  0.200000003 -32.1053986  3.87101364 -35.9764122
  0.300000012 -32.1051101  8.26780033 -40.3729105
  0.400000006 -32.1052054  12.9050684 -45.0102738
  0.5 -32.1052361  22.076582 -54.181818
  0.600000024 -32.1114875  38.7368774 -70.848365
  0.699999988 -32.0520477  54.5435143 -86.595562
  0.800000012 -32.0506339  46.7460403 -78.7966743
  0.900000036 -32.0522492  41.943058 -73.9953072
  1. -32.0521153  42.4654694 -74.5175847
  1.10000002 -32.0523547  53.2202492 -85.2726039
  1.20000005 -32.0600631  63.1439095 -95.2039725
  1.30000007 -32.05889  70.7447357 -102.803626
  1.39999998 -32.0543563  79.4088745 -111.463231
  1.5 -32.0522724  73.6754761 -105.727748
  1.60000002 -32.0481264  74.0060043 -106.054131
  1.70000005 -32.0496433  60.1306496 -92.1802928
  1.80000007 -32.0465492  49.04673 -81.0932793
  1.89999998 -32.049993  44.4991608 -76.5491537
  2. -32.049165  40.2452354 -72.2944004
  2.10000014 -32.0491747  36.6814995 -68.7306741
  2.20000005 -32.0487462  35.0159721 -67.0647183
  2.29999995 -32.0495243  32.2187767 -64.268301
  2.4000001 -32.048989  36.2842865 -68.3332755
  2.5 -32.0482997  46.0345802 -78.08288
  2.60000014 -32.047478  51.858139 -83.9056171
  2.70000005 -32.0372818  47.8161011 -79.8533828
  2.79999995 -32.0371558  35.9057045 -67.9428603
  2.9000001 -32.0370725  32.9311409 -64.9682134
  3. -32.0465143  39.2288551 -71.2753695
  3.10000014 -32.0196644  44.8024902 -76.8221546
  3.20000005 -32.0181668  43.230732 -75.2488988
  3.29999995 -32.0177965  40.0480118 -72.0658083
  3.4000001 -32.0179214  43.7005005 -75.7184219
  3.5 -32.0186929  45.2156372 -77.2343302
  3.60000014 -32.0177214  36.6019745 -68.6196959
  3.70000005 -32.0166751  27.2000027 -59.2166778
  3.79999995 -32.0168941  21.3745975 -53.3914917
  3.9000001 -32.0166116  19.8015804 -51.818192
  4. -32.0173664  22.0962639 -54.1136303
  4.0999999 -32.0173294  26.580574 -58.5979034
  4.20000029 -32.0231959  30.2273636 -62.2505595
  4.30000019 -32.0199919  33.6807289 -65.7007208
  4.4000001 -32.0315539  42.2161217 -74.2476756
  4.5 -32.028848  50.1290092 -82.1578573
  4.5999999 -32.0246398  51.0216637 -83.0463034
  4.70000029 -32.0249882  50.9900551 -83.0150433
  4.80000019 -32.0144064  53.4079781 -85.4223844
  4.9000001 -32.0101229  50.9746628 -82.9847857
  5. -32.0020345  45.1718826 -77.1739171
  5.0999999 -31.9834576  37.70364 -69.6870976
  5.20000029 -31.9777816  35.5143776 -67.4921592
  5.30000019 -31.9598273  41.7186165 -73.6784438
  5.4000001 -31.9599543  44.9653282 -76.9252825
  5.5 -31.9598364  43.3663597 -75.3261962
  5.5999999 -31.9607665  36.4234123 -68.3841788
  5.70000029 -31.9610625  34.1349411 -66.0960036
  5.80000019 -31.960673  33.6231384 -65.5838114
  5.9000001 -31.9521447  31.5877724 -63.5399171
  6. -31.9522388  28.4801464 -60.4323852
  6.0999999 -31.9525604  26.7428894 -58.6954498
  6.20000029 -31.9406772  27.3322964 -59.2729736
  6.30000019 -31.9416972  30.5497971 -62.4914943
  6.4000001 -31.9410862  35.4972878 -67.438374
  6.5 -31.941052  39.1956024 -71.1366544
  6.5999999 -31.9516211  32.3627243 -64.3143454
  6.70000029 -31.9520739  33.6553764 -65.6074503
  6.80000019 -31.9428292  37.6650276 -69.6078568
  6.9000001 -31.9419407  38.7879143 -70.729855
  7. -31.9486137  37.0535164 -69.0021301
  7.0999999 -31.9491839  34.3131866 -66.2623705
  7.20000029 -31.948628  31.1593838 -63.1080118
  7.30000019 -31.9488978  31.6608562 -63.609754
  7.4000001 -31.9422896  36.4830513 -68.4253409
  7.5 -31.9407971  39.9886284 -71.9294255
  7.5999999 -31.9401849  41.5420494 -73.4822343
  7.70000029 -31.9404936  40.5269203 -72.4674139
  7.80000019 -31.9408177  42.3927956 -74.3336132
  7.9000001 -31.939347  39.4704514 -71.4097983
  8. -31.9396651  33.8627815 -65.8024466
  8.10000038 -31.9398013  29.0293636 -60.9691649
