  0. -0.463455149  0. -0.463455149
  0.100000001 -0.463455149  0.000479058799 -0.463934208
  0.200000003 -0.463455151  0.00191920891 -0.46537436
  0.300000012 -0.463455153  0.00432817359 -0.467783327
  0.400000006 -0.463455157  0.00771460636 -0.471169763
  0.5 -0.463455161  0.0120811919 -0.475536353
  0.600000024 -0.463455166  0.0174147207 -0.480869887
  0.699999988 -0.463455172  0.0236756653 -0.487130837
  0.800000012 -0.463455167  0.030795522 -0.494250689
  0.900000036 -0.463455153  0.0386968702 -0.502152023
  1. -0.463455148  0.0473482944 -0.510803443
  1.10000002 -0.463455148  0.0568390563 -0.520294205
  1.20000005 -0.46345517  0.0674245358 -0.530879706
  1.30000007 -0.463455194  0.0795063898 -0.542961584
  1.39999998 -0.463455196  0.0935675204 -0.557022717
  1.5 -0.463455223  0.110104404 -0.573559628
  1.60000002 -0.46345532  0.129556924 -0.593012244
  1.70000005 -0.463455533  0.152171299 -0.615626832
  1.80000007 -0.46345577  0.17767787 -0.64113364
  1.89999998 -0.463455401  0.204757929 -0.66821333
  2. -0.463455054  0.230979443 -0.694434496
  2.10000014 -0.463455641  0.254346669 -0.71780231
  2.20000005 -0.463455352  0.274628937 -0.73808429
  2.29999995 -0.463455826  0.293031216 -0.756487041
  2.4000001 -0.463456205  0.312050343 -0.775506547
  2.5 -0.463456281  0.334434241 -0.797890523
  2.60000014 -0.463456163  0.361956477 -0.825412641
  2.70000005 -0.463457122  0.395284176 -0.858741298
  2.79999995 -0.4634595  0.433949143 -0.897408642
  2.9000001 -0.463457578  0.473733753 -0.937191331
  3. -0.463454688  0.504181445 -0.967636132
  3.10000014 -0.463458562  0.516627789 -0.980086351
  3.20000005 -0.463463845  0.515494943 -0.978958788
  3.29999995 -0.463460548  0.511760354 -0.975220902
  3.4000001 -0.463460698  0.511647642 -0.975108339
  3.5 -0.463461517  0.518902957 -0.982364474
  3.60000014 -0.463462428  0.535627842 -0.99909027
  3.70000005 -0.463460805  0.560159266 -1.02362007
  3.79999995 -0.463457125  0.586134076 -1.0495912
  3.9000001 -0.463464909  0.609030485 -1.07249539
  4. -0.463463452  0.631131411 -1.09459486
  4.0999999 -0.46345723  0.651269972 -1.1147272
  4.20000029 -0.463468046  0.669199467 -1.13266751
  4.30000019 -0.46347367  0.692414701 -1.15588837
  4.4000001 -0.463439528  0.71695739 -1.18039692
  4.5 -0.463483964  0.725967824 -1.18945179
  4.5999999 -0.4634762  0.725748599 -1.1892248
  4.70000029 -0.463475798  0.725331962 -1.18880776
  4.80000019 -0.463476722  0.728219032 -1.19169575
  4.9000001 -0.463475074  0.736000717 -1.19947579
  5. -0.463474888  0.74784863 -1.21132352
  5.0999999 -0.463477047  0.763883293 -1.22736034
  5.20000029 -0.463477254  0.785839379 -1.24931663
  5.30000019 -0.463470777  0.813118696 -1.27658947
  5.4000001 -0.463479311  0.845274627 -1.30875394
  5.5 -0.463481436  0.887368917 -1.35085035
  5.5999999 -0.463478944  0.938770115 -1.40224906
  5.70000029 -0.463468275  0.986383319 -1.44985159
  5.80000019 -0.463479824  1.01878846 -1.48226828
  5.9000001 -0.463477724  1.03940976 -1.50288748
  6. -0.463483255  1.06016922 -1.52365248
  6.0999999 -0.463477664  1.09407711 -1.55755477
  6.20000029 -0.463479161  1.14502263 -1.60850179
  6.30000019 -0.463481546  1.21521211 -1.67869365
  6.4000001 -0.463488477  1.3056457 -1.76913418
  6.5 -0.463489232  1.40646338 -1.86995262
  6.5999999 -0.46343198  1.48993945 -1.95337143
  6.70000029 -0.463515565  1.5322485 -1.99576406
  6.80000019 -0.463530027  1.55656576 -2.02009579
  6.9000001 -0.463484964  1.56541431 -2.02889927
  7. -0.463480054  1.56297088 -2.02645093
  7.0999999 -0.463460962  1.57161057 -2.03507153
  7.20000029 -0.4634723  1.57581103 -2.03928333
  7.30000019 -0.463483734  1.57086909 -2.03435282
  7.4000001 -0.463469593  1.56760871 -2.03107831
  7.5 -0.463474632  1.56315553 -2.02663016
  7.5999999 -0.46350554  1.5612911 -2.02479664
  7.70000029 -0.463417106  1.57155693 -2.03497403
  7.80000019 -0.463499386  1.58538425 -2.04888364
  7.9000001 -0.463481114  1.60474992 -2.06823103
  8. -0.463442969  1.61005759 -2.07350056
  8.10000038 -0.463490674  1.60172689 -2.06521756
