  0. -3.80895793  0. -3.80895793
  0.100000001 -3.80895844  0.0425867848 -3.85154522
  0.200000003 -3.80896208  0.175581247 -3.98454333
  0.300000012 -3.80898021  0.412791729 -4.22177194
  0.400000006 -3.80905597  0.763110816 -4.57216679
  0.5 -3.80923299  1.17700529 -4.98623829
  0.600000024 -3.80889201  1.47533846 -5.28423047
  0.699999988 -3.80873496  1.62997758 -5.43871255
  0.800000012 -3.80873484  1.82501817 -5.63375301
  0.900000036 -3.80873884  2.18733978 -5.99607862
  1. -3.80874326  2.83145165 -6.64019491
  1.10000002 -3.80878611  3.68394709 -7.4927332
  1.20000005 -3.80875645  4.5340929 -8.34284935
  1.30000007 -3.80875832  5.39201832 -9.20077664
  1.39999998 -3.80884825  6.79550457 -10.6043528
  1.5 -3.80892094  8.1254549 -11.9343758
  1.60000002 -3.80993574  7.99642992 -11.8063657
  1.70000005 -3.81017878  6.46768475 -10.2778635
  1.80000007 -3.80903383  5.25880289 -9.06783672
  1.89999998 -3.80913723  4.77736092 -8.58649814
  2. -3.80914682  4.72520828 -8.53435511
  2.10000014 -3.80882914  4.7687192 -8.57754833
  2.20000005 -3.80886909  4.74705791 -8.55592701
  2.29999995 -3.8088607  4.88125801 -8.69011871
  2.4000001 -3.80887228  5.20471621 -9.01358849
  2.5 -3.80887194  5.69386959 -9.50274153
  2.60000014 -3.80862455  5.8834939 -9.69211845
  2.70000005 -3.80861326  5.77012253 -9.57873579
  2.79999995 -3.80853249  5.84762049 -9.65615298
  2.9000001 -3.80851469  6.14990473 -9.95841942
  3. -3.80857319  6.33037186 -10.138945
  3.10000014 -3.80873282  6.94703722 -10.75577
  3.20000005 -3.79986293  8.23058224 -12.0304452
  3.29999995 -3.79959678  8.64657021 -12.446167
  3.4000001 -3.80021422  8.03798771 -11.8382019
  3.5 -3.79960323  7.7158885 -11.5154917
  3.60000014 -3.79345594  7.27725458 -11.0707105
  3.70000005 -3.79342366  6.40741825 -10.2008419
  3.79999995 -3.79345407  5.55201578 -9.34546985
  3.9000001 -3.79340659  4.98032999 -8.77373658
  4. -3.79375698  4.65035439 -8.44411137
  4.0999999 -3.7923621  4.60576677 -8.39812888
  4.20000029 -3.79266967  4.77775097 -8.57042064
  4.30000019 -3.79271532  5.25743294 -9.05014826
  4.4000001 -3.79274775  5.85605097 -9.64879872
  4.5 -3.79288963  5.98862648 -9.78151611
  4.5999999 -3.79282363  5.91598415 -9.70880779
  4.70000029 -3.79282973  6.33569241 -10.1285221
  4.80000019 -3.79295748  6.87387037 -10.6668279
  4.9000001 -3.79337226  7.00098753 -10.7943598
  5. -3.79326362  6.97011137 -10.763375
  5.0999999 -3.79291648  7.2399025 -11.032819
  5.20000029 -3.78569189  7.57766438 -11.3633563
  5.30000019 -3.78459613  7.60651779 -11.3911139
  5.4000001 -3.78451755  7.94974756 -11.7342651
  5.5 -3.78476911  8.03620911 -11.8209782
  5.5999999 -3.78472995  7.95594597 -11.7406759
  5.70000029 -3.78489005  7.81870461 -11.6035947
  5.80000019 -3.78493299  7.46587086 -11.2508038
  5.9000001 -3.78553982  7.11599731 -10.9015371
  6. -3.77851406  7.01516438 -10.7936784
  6.0999999 -3.77840694  6.37802553 -10.1564325
  6.20000029 -3.77850817  5.97240734 -9.75091551
  6.30000019 -3.77414277  6.00914335 -9.78328613
  6.4000001 -3.77407223  5.9331584 -9.70723063
  6.5 -3.77414743  5.82707834 -9.60122577
  6.5999999 -3.77411439  5.8193059 -9.59342029
  6.70000029 -3.7742505  5.52694893 -9.30119943
  6.80000019 -3.76015216  5.2568059 -9.01695806
  6.9000001 -3.76030191  4.65994215 -8.42024406
  7. -3.76030118  4.06828022 -7.8285814
  7.0999999 -3.76026677  3.53768611 -7.29795288
  7.20000029 -3.76071515  3.09871817 -6.85943332
  7.30000019 -3.76049187  2.909513 -6.67000487
  7.4000001 -3.7607675  2.82903481 -6.58980231
  7.5 -3.76150436  2.76219749 -6.52370186
  7.5999999 -3.76149548  2.79578662 -6.5572821
  7.70000029 -3.76149532  2.87920237 -6.64069769
  7.80000019 -3.76175251  2.93795681 -6.69970932
  7.9000001 -3.76134019  3.01595759 -6.77729778
  8. -3.7617193  3.13830209 -6.90002139
  8.10000038 -3.76206782  3.30173421 -7.06380202
