  -0.47423  -0.70067  -0.01452  -0.00009   0.10000  1
  -0.52224   1.22705   0.01547   0.00040   0.10000  2
   1.56506   1.32312  -0.00065   0.00345   0.10000  3
  -1.21658  -0.84211   0.01273   0.00819   0.10000  4
   2.19542  -1.99564  -0.00009   0.00010   0.10000  5
  -0.57746  -0.89259   0.00153   0.02793   0.10000  6
  -0.13181  -0.45346  -0.01233  -0.00249   0.10000  7
   0.32615   1.27254  -0.01584  -0.02117   0.10000  8
  -1.15977  -0.11151   0.01993  -0.00051   0.10000  9
  -0.32766   1.42741  -0.00048  -0.01739   0.10000 10
   0.17549   1.13091   0.00885  -0.00050   0.10000 11
   1.75024   1.78780  -0.00320  -0.00626   0.10000 12
  -0.76127  -0.56194   0.01053  -0.00559   0.10000 13
   0.56724   0.47091  -0.01513   0.00682   0.10000 14
   1.25170   0.31642  -0.00772   0.00172   0.10000 15
   0.21099   0.37702   0.00880   0.01117   0.10000 16
   0.68664  -0.32352  -0.00467   0.00636   0.10000 17
   0.36808   0.77050  -0.00444  -0.00292   0.10000 18
  -0.93402   0.00021  -0.00535  -0.01219   0.10000 19
  -0.56026   0.69319   0.00659   0.00298   0.10000 20
  -0.47641  -0.70069  -0.02922  -0.00025   0.20000  1
  -0.51991   1.22711   0.03104   0.00086   0.20000  2
   1.56497   1.32363  -0.00129   0.00692   0.20000  3
  -1.21467  -0.84088   0.02553   0.01641   0.20000  4
   2.19541  -1.99563  -0.00017   0.00019   0.20000  5
  -0.57723  -0.88839   0.00306   0.05612   0.20000  6
  -0.13366  -0.45383  -0.02474  -0.00501   0.20000  7
   0.32377   1.26936  -0.03180  -0.04251   0.20000  8
  -1.15677  -0.11158   0.04000  -0.00099   0.20000  9
  -0.32774   1.42480  -0.00101  -0.03488   0.20000 10
   0.17682   1.13084   0.01778  -0.00095   0.20000 11
   1.74976   1.78686  -0.00641  -0.01254   0.20000 12
  -0.75968  -0.56278   0.02121  -0.01130   0.20000 13
   0.56497   0.47194  -0.03039   0.01370   0.20000 14
   1.25054   0.31668  -0.01544   0.00345   0.20000 15
   0.21231   0.37870   0.01768   0.02245   0.20000 16
   0.68594  -0.32257  -0.00934   0.01273   0.20000 17
   0.36741   0.77006  -0.00889  -0.00587   0.20000 18
  -0.93482  -0.00163  -0.01080  -0.02450   0.20000 19
  -0.55927   0.69364   0.01322   0.00598   0.20000 20
  -0.48008  -0.70073  -0.04428  -0.00055   0.30000  1
  -0.51602   1.22723   0.04681   0.00143   0.30000  2
   1.56481   1.32450  -0.00191   0.01042   0.30000  3
  -1.21147  -0.83883   0.03847   0.02471   0.30000  4
   2.19538  -1.99560  -0.00026   0.00029   0.30000  5
  -0.57685  -0.88134   0.00460   0.08483   0.30000  6
  -0.13676  -0.45446  -0.03733  -0.00760   0.30000  7
   0.31978   1.26403  -0.04799  -0.06421   0.30000  8
  -1.15176  -0.11171   0.06034  -0.00142   0.30000  9
  -0.32787   1.42043  -0.00164  -0.05256   0.30000 10
   0.17905   1.13072   0.02685  -0.00128   0.30000 11
   1.74896   1.78530  -0.00964  -0.01885   0.30000 12
  -0.75701  -0.56421   0.03217  -0.01728   0.30000 13
   0.56116   0.47366  -0.04588   0.02069   0.30000 14
   1.24861   0.31711  -0.02318   0.00517   0.30000 15
   0.21453   0.38152   0.02672   0.03396   0.30000 16
   0.68477  -0.32098  -0.01401   0.01911   0.30000 17
   0.36630   0.76932  -0.01334  -0.00889   0.30000 18
  -0.93618  -0.00470  -0.01644  -0.03702   0.30000 19
  -0.55761   0.69439   0.01993   0.00905   0.30000 20
  -0.48528  -0.70081  -0.05989  -0.00105   0.40000  1
